id,PlatformId,GenreId,Level,Probability
823,17,1,4,0.3764794955842022
824,5,2,4,0.32848486223582096
825,3,4,4,0.3073773279492602
826,14,4,4,0.3262052686577789
827,5,6,3,0.2640697647965269
828,8,2,4,0.32826081966256604
829,5,11,1,0.5446418510403257
830,4,5,4,0.2740760607703774
831,1,6,3,0.27457787227391844
832,12,5,4,0.28207192502322836
833,4,7,1,0.29323490778166017
834,6,12,1,0.6235994042523272
835,5,3,4,0.32153753697126886
836,13,7,1,0.3400557036920167
837,13,1,4,0.3419998865112339
838,5,11,1,0.5446418510403257
839,13,7,1,0.3400557036920167
840,8,4,4,0.30167206490464943
841,5,3,4,0.32153753697126886
842,6,11,1,0.5536567081995885
843,3,8,1,0.33285609846600156
844,12,1,4,0.3360944911597036
845,4,2,4,0.3304735100056046
846,3,9,1,0.39021052564072156
847,17,2,4,0.3823527544776657
848,5,4,4,0.30234171198480225
849,4,1,4,0.32484409459772684
850,5,1,4,0.32287993937105447
851,17,11,1,0.595019155416596
852,8,3,4,0.32115177135240697
853,8,6,1,0.2797464256242438
854,1,4,4,0.3160761836385297
855,12,1,4,0.3360944911597036
856,5,2,4,0.32848486223582096
857,3,1,4,0.32775097535584186
858,3,5,4,0.27702326322857684
859,3,3,4,0.32652522980301196
860,5,5,4,0.2719940471783383
861,12,11,1,0.5896045804040819
862,3,3,4,0.32652522980301196
863,4,5,4,0.2740760607703774
864,3,5,4,0.27702326322857684
865,3,4,4,0.3073773279492602
866,3,2,4,0.3334122184200561
867,3,3,4,0.32652522980301196
868,5,8,1,0.3515601164129067
869,13,4,4,0.31959490469017476
870,14,1,4,0.34896888551672445
871,12,5,4,0.28207192502322836
872,6,5,4,0.2707767848596803
873,6,9,1,0.4189336196965137
874,3,3,4,0.32652522980301196
875,3,1,4,0.32775097535584186
876,12,5,4,0.28207192502322836
877,12,11,1,0.5896045804040819
878,1,9,1,0.36737525560525564
879,14,4,4,0.3262052686577789
880,5,1,4,0.32287993937105447
881,12,9,1,0.4537656361111729
882,14,2,4,0.354696856033148
883,13,4,4,0.31959490469017476
884,3,3,4,0.32652522980301196
885,8,1,4,0.3226825976843794
886,12,7,1,0.3382895357598438
887,5,1,4,0.32287993937105447
888,13,1,4,0.3419998865112339
889,5,2,4,0.32848486223582096
890,3,8,1,0.33285609846600156
891,14,6,1,0.29579132750755494
892,1,10,1,0.43092719170327587
893,1,10,1,0.43092719170327587
894,12,5,4,0.28207192502322836
895,17,1,4,0.3764794955842022
896,6,11,1,0.5536567081995885
897,1,5,4,0.285530382524152
898,12,1,4,0.3360944911597036
899,3,2,4,0.3334122184200561
900,4,2,4,0.3304735100056046
901,6,4,4,0.3011961857493331
902,1,6,3,0.27457787227391844
903,14,3,4,0.3470133580919101
904,1,8,1,0.3115265002388724
905,13,11,1,0.5925284916528044
906,1,4,4,0.3160761836385297
907,4,1,4,0.32484409459772684
908,3,3,4,0.32652522980301196
909,5,5,4,0.2719940471783383
910,12,11,1,0.5896045804040819
911,4,2,4,0.3304735100056046
912,4,2,4,0.3304735100056046
913,13,7,1,0.3400557036920167
914,1,2,4,0.34213940908204565
915,19,11,1,0.5904176539705679
916,12,7,1,0.3382895357598438
917,12,10,1,0.5206460337599172
918,3,5,4,0.27702326322857684
919,4,11,1,0.5347686097987576
920,8,12,1,0.6382218201488541
921,8,9,1,0.4340601233840293
922,13,4,4,0.31959490469017476
923,12,9,1,0.4537656361111729
924,2,2,4,0.3373004248801497
925,1,1,4,0.33639451982301316
926,3,1,4,0.32775097535584186
927,12,1,4,0.3360944911597036
928,12,10,1,0.5206460337599172
929,8,3,4,0.32115177135240697
930,5,6,3,0.2640697647965269
931,4,5,4,0.2740760607703774
932,6,11,1,0.5536567081995885
933,5,8,1,0.3515601164129067
934,5,5,4,0.2719940471783383
935,6,5,4,0.2707767848596803
936,3,1,4,0.32775097535584186
937,17,8,1,0.39282913502845507
938,4,2,4,0.3304735100056046
939,12,1,4,0.3360944911597036
940,13,1,4,0.3419998865112339
941,1,9,1,0.36737525560525564
942,8,4,4,0.30167206490464943
943,3,5,4,0.27702326322857684
944,1,11,1,0.5000297068713035
945,8,1,4,0.3226825976843794
946,8,1,4,0.3226825976843794
947,1,2,4,0.34213940908204565
948,6,11,1,0.5536567081995885
949,6,4,4,0.3011961857493331
950,6,1,4,0.32186100704395787
951,4,5,4,0.2740760607703774
952,12,1,4,0.3360944911597036
953,6,11,1,0.5536567081995885
954,17,6,1,0.29120990906207367
955,3,4,4,0.3073773279492602
956,3,1,4,0.32775097535584186
957,8,11,1,0.569105445443415
958,3,2,4,0.3334122184200561
959,5,1,4,0.32287993937105447
960,1,9,1,0.36737525560525564
961,13,3,4,0.3401189784791606
962,8,4,4,0.30167206490464943
963,1,12,1,0.5719789233204233
964,1,10,1,0.43092719170327587
965,12,5,4,0.28207192502322836
966,4,5,4,0.2740760607703774
967,6,1,4,0.32186100704395787
968,3,1,4,0.32775097535584186
969,3,1,4,0.32775097535584186
970,1,5,4,0.285530382524152
971,1,1,4,0.33639451982301316
972,14,6,1,0.29579132750755494
973,8,12,1,0.6382218201488541
974,8,3,4,0.32115177135240697
975,1,5,4,0.285530382524152
976,6,4,4,0.3011961857493331
977,4,2,4,0.3304735100056046
978,13,8,1,0.3942973731691594
979,8,6,1,0.2797464256242438
980,14,7,1,0.34084793798557517
981,3,2,4,0.3334122184200561
982,3,1,4,0.32775097535584186
983,2,1,4,0.33160048873101605
984,3,2,4,0.3334122184200561
985,12,1,4,0.3360944911597036
986,4,5,4,0.2740760607703774
987,8,9,1,0.4340601233840293
988,5,4,4,0.30234171198480225
989,1,11,1,0.5000297068713035
990,1,10,1,0.43092719170327587
991,5,6,3,0.2640697647965269
992,12,5,4,0.28207192502322836
993,5,3,4,0.32153753697126886
994,4,8,1,0.34255687217085634
995,6,12,1,0.6235994042523272
996,5,3,4,0.32153753697126886
997,17,7,1,0.33707814805722086
998,2,7,1,0.2747860602026391
999,3,1,4,0.32775097535584186
1000,12,10,1,0.5206460337599172
1001,4,5,4,0.2740760607703774
1002,2,11,1,0.5124574922209346
1003,1,5,4,0.285530382524152
1004,3,5,4,0.27702326322857684
1005,13,2,4,0.34768677064284154
1006,6,12,1,0.6235994042523272
1007,4,7,1,0.29323490778166017
1008,1,2,4,0.34213940908204565
1009,13,1,4,0.3419998865112339
1010,12,4,4,0.3140246966769698
1011,14,4,4,0.3262052686577789
1012,5,1,4,0.32287993937105447
1013,14,10,1,0.5253930533855083
1014,3,6,3,0.2703714283731831
1015,1,9,1,0.36737525560525564
1016,14,2,4,0.354696856033148
1017,12,2,4,0.34174583165857503
1018,13,4,4,0.31959490469017476
1019,14,1,4,0.34896888551672445
1020,12,1,4,0.3360944911597036
1021,17,5,4,0.31802398232177564
1022,1,1,4,0.33639451982301316
1023,3,1,4,0.32775097535584186
1024,3,6,3,0.2703714283731831
1025,12,9,1,0.4537656361111729
1026,6,3,4,0.32045761340385526
1027,19,5,4,0.34004367223772897
